Equipment_Dam,Model.Suffix_Dam,Workorder_Dam,CURE END POSITION X Collect Result_Dam,CURE END POSITION Z Collect Result_Dam,CURE END POSITION Θ Collect Result_Dam,CURE SPEED Collect Result_Dam,CURE START POSITION X Collect Result_Dam,CURE START POSITION Θ Collect Result_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,DISCHARGED TIME OF RESIN(Stage1) Collect Result_Dam,DISCHARGED TIME OF RESIN(Stage2) Collect Result_Dam,DISCHARGED TIME OF RESIN(Stage3) Collect Result_Dam,Dispense Volume(Stage1) Collect Result_Dam,Dispense Volume(Stage2) Collect Result_Dam,Dispense Volume(Stage3) Collect Result_Dam,HEAD NORMAL COORDINATE X AXIS(Stage2) Collect Result_Dam,HEAD NORMAL COORDINATE X AXIS(Stage3) Collect Result_Dam,HEAD NORMAL COORDINATE Y AXIS(Stage1) Collect Result_Dam,HEAD NORMAL COORDINATE Y AXIS(Stage2) Collect Result_Dam,HEAD NORMAL COORDINATE Y AXIS(Stage3) Collect Result_Dam,HEAD NORMAL COORDINATE Z AXIS(Stage1) Collect Result_Dam,HEAD NORMAL COORDINATE Z AXIS(Stage2) Collect Result_Dam,HEAD NORMAL COORDINATE Z AXIS(Stage3) Collect Result_Dam,HEAD Standby Position X Collect Result_Dam,HEAD Standby Position Y Collect Result_Dam,HEAD Standby Position Z Collect Result_Dam,Head Clean Position X Collect Result_Dam,Head Clean Position Y Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position X Collect Result_Dam,Head Purge Position Y Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position X Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Head Zero Position Z Collect Result_Dam,Machine Tact time Collect Result_Dam,PalletID Collect Result_Dam,Production Qty Collect Result_Dam,Receip No Collect Result_Dam,Stage1 Circle1 Distance Speed Collect Result_Dam,Stage1 Circle2 Distance Speed Collect Result_Dam,Stage1 Circle3 Distance Speed Collect Result_Dam,Stage1 Circle4 Distance Speed Collect Result_Dam,Stage1 Line1 Distance Speed Collect Result_Dam,Stage1 Line2 Distance Speed Collect Result_Dam,Stage1 Line3 Distance Speed Collect Result_Dam,Stage1 Line4 Distance Speed Collect Result_Dam,Stage2 Circle1 Distance Speed Collect Result_Dam,Stage2 Circle2 Distance Speed Collect Result_Dam,Stage2 Circle3 Distance Speed Collect Result_Dam,Stage2 Circle4 Distance Speed Collect Result_Dam,Stage2 Line1 Distance Speed Collect Result_Dam,Stage2 Line2 Distance Speed Collect Result_Dam,Stage2 Line3 Distance Speed Collect Result_Dam,Stage2 Line4 Distance Speed Collect Result_Dam,Stage3 Circle1 Distance Speed Collect Result_Dam,Stage3 Circle2 Distance Speed Collect Result_Dam,Stage3 Circle3 Distance Speed Collect Result_Dam,Stage3 Circle4 Distance Speed Collect Result_Dam,Stage3 Line1 Distance Speed Collect Result_Dam,Stage3 Line2 Distance Speed Collect Result_Dam,Stage3 Line3 Distance Speed Collect Result_Dam,Stage3 Line4 Distance Speed Collect Result_Dam,THICKNESS 1 Collect Result_Dam,THICKNESS 2 Collect Result_Dam,THICKNESS 3 Collect Result_Dam,WorkMode Collect Result_Dam,Model.Suffix_AutoClave,Workorder_AutoClave,1st Pressure Collect Result_AutoClave,1st Pressure 1st Pressure Unit Time_AutoClave,2nd Pressure Collect Result_AutoClave,2nd Pressure Unit Time_AutoClave,3rd Pressure Collect Result_AutoClave,3rd Pressure Unit Time_AutoClave,Chamber Temp. Collect Result_AutoClave,Chamber Temp. Unit Time_AutoClave,Chamber Temp. Judge Value_AutoClave,Equipment_Fill1,Model.Suffix_Fill1,Workorder_Fill1,DISCHARGED SPEED OF RESIN Collect Result_Fill1,DISCHARGED TIME OF RESIN(Stage1) Collect Result_Fill1,DISCHARGED TIME OF RESIN(Stage2) Collect Result_Fill1,DISCHARGED TIME OF RESIN(Stage3) Collect Result_Fill1,Dispense Volume(Stage1) Collect Result_Fill1,Dispense Volume(Stage2) Collect Result_Fill1,Dispense Volume(Stage3) Collect Result_Fill1,HEAD NORMAL COORDINATE X AXIS(Stage2) Collect Result_Fill1,HEAD NORMAL COORDINATE X AXIS(Stage3) Collect Result_Fill1,HEAD NORMAL COORDINATE Y AXIS(Stage1) Collect Result_Fill1,HEAD NORMAL COORDINATE Y AXIS(Stage2) Collect Result_Fill1,HEAD NORMAL COORDINATE Y AXIS(Stage3) Collect Result_Fill1,HEAD NORMAL COORDINATE Z AXIS(Stage1) Collect Result_Fill1,HEAD NORMAL COORDINATE Z AXIS(Stage2) Collect Result_Fill1,HEAD NORMAL COORDINATE Z AXIS(Stage3) Collect Result_Fill1,HEAD Standby Position X Collect Result_Fill1,HEAD Standby Position Y Collect Result_Fill1,HEAD Standby Position Z Collect Result_Fill1,Head Clean Position X Collect Result_Fill1,Head Clean Position Y Collect Result_Fill1,Head Clean Position Z Collect Result_Fill1,Head Purge Position X Collect Result_Fill1,Head Purge Position Y Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,Machine Tact time Collect Result_Fill1,PalletID Collect Result_Fill1,Production Qty Collect Result_Fill1,Receip No Collect Result_Fill1,WorkMode Collect Result_Fill1,Equipment_Fill2,Model.Suffix_Fill2,Workorder_Fill2,CURE END POSITION X Collect Result_Fill2,CURE END POSITION Z Collect Result_Fill2,CURE SPEED Collect Result_Fill2,CURE STANDBY POSITION Z Collect Result_Fill2,CURE START POSITION X Collect Result_Fill2,CURE START POSITION Z Collect Result_Fill2,HEAD NORMAL COORDINATE X AXIS(Stage2) Collect Result_Fill2,HEAD NORMAL COORDINATE X AXIS(Stage3) Collect Result_Fill2,HEAD NORMAL COORDINATE Y AXIS(Stage1) Collect Result_Fill2,HEAD NORMAL COORDINATE Y AXIS(Stage2) Collect Result_Fill2,HEAD NORMAL COORDINATE Y AXIS(Stage3) Collect Result_Fill2,HEAD NORMAL COORDINATE Z AXIS(Stage1) Collect Result_Fill2,HEAD NORMAL COORDINATE Z AXIS(Stage2) Collect Result_Fill2,HEAD NORMAL COORDINATE Z AXIS(Stage3) Collect Result_Fill2,HEAD Standby Position X Collect Result_Fill2,HEAD Standby Position Y Collect Result_Fill2,HEAD Standby Position Z Collect Result_Fill2,Head Clean Position X Collect Result_Fill2,Head Clean Position Y Collect Result_Fill2,Head Clean Position Z Collect Result_Fill2,Head Purge Position X Collect Result_Fill2,Head Purge Position Y Collect Result_Fill2,Head Purge Position Z Collect Result_Fill2,Machine Tact time Collect Result_Fill2,PalletID Collect Result_Fill2,Production Qty Collect Result_Fill2,Receip No Collect Result_Fill2,WorkMode Collect Result_Fill2,target
Dam dispenser #2,AJX75334502,3I1XA609-1,1000.0,12.5,90,70,280,90,10,17.0,4.9,17.1,1.19,0.34,1.19,465.1,551.3,1269.0,1268.4,1269.0,282.15,282.15,282.15,257.0,66,0,127.5,66.0,130.85,257.0,66,130.85,505.0,300.0,265.0,60.3,10.0,60,1,5000,5000,5000,5000,5000,5000,5000,5000,9000,9000,9000,9000,9000,9000,9000,9000,5000,5000,5000,5000,5000,5000,5000,5000,0,0.0,0.0,7.0,AJX75334502,3I1XA609-1,0.316,241,0.317,121,0.5,121,55,483,OK,Fill1 dispenser #2,AJX75334502,3I1XA609-1,10.6,13.5,3.6,13.5,12.82,3.42,12.82,458.8,157.0,1323.2,1323.0,1322.8,244.4,244.4,244.4,289.0,50,0,123.4,50.0,92.2,289.0,50,145,57.5,10.0,60,1,7,Fill2 dispenser #2,AJX75334502,3I1XA609-1,240,33,50,33,1020,33,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270.0,50,-10,119,50,91.8,270.0,50,85,19.8,10.0,60,1,0,AbNormal
Dam dispenser #2,AJX75334501,3K1X1645-1,1000.0,12.5,90,70,280,90,10,21.3,10.6,21.3,1.49,0.74,1.49,162.4,465.5,552.0,1271.8,1270.7,1271.8,282.15,282.15,282.15,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.0,72.7,11,112,1,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0.0,0.0,0.0,AJX75334501,3K1X1645-1,0.312,241,0.313,121,0.498,121,49,483,NG,Fill1 dispenser #2,AJX75334501,3K1X1645-1,10.6,13.6,3.6,13.5,12.92,3.42,12.82,837.7,458.8,157.0,1323.2,1322.5,1322.8,244.3,244.3,244.3,289,50,0.0,123.4,50.0,92.2,289,50,145.0,74.9,11,112,1,Fill2 dispenser #2,AJX75334501,3K1X1645-1,240,33,50,33,1020,33,305.0,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270,50,-10,119,50.0,91.8,270,50,85.0,19.8,11,112,1,AbNormal
Dam dispenser #2,AJX75334502,4A1XA434-1,1000.0,12.5,90,70,280,90,16,13.2,7.6,13.2,0.92,0.53,0.92,162.7,465.7,552.0,1271.8,1383.9,1271.8,282.343,282.343,282.343,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.02,57.8,11,65,1,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,5500,6500,5500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334502,4A1XA434-1,0.312,241,0.49,1,0.498,121,55,363,OK,Fill1 dispenser #2,AJX75334502,4A1XA434-1,10.6,12.9,3.6,12.9,12.25,3.42,12.25,837.9,458.3,156.8,1323.5,1322.5,1323.1,244.3,244.3,244.3,289,50,0.0,123.4,50.0,92.2,289,50,128.0,57.5,11,65,1,Fill2 dispenser #2,AJX75334502,4A1XA434-1,240,33,50,33,1020,33,305.0,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270,50,-10,119,50.0,91.8,270,50,85.0,19.3,11,65,1,Normal
Dam dispenser #1,AJX75334501,3L1X9934-1,240.0,2.5,-90,70,1030,-90,10,21.3,10.5,21.3,1.49,0.73,1.49,551.8,465.3,162.6,377.6,377.1,377.6,282.15,282.15,282.15,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.0,71.2,1,249,1,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0.0,0.0,0.0,AJX75334501,3L1X9934-1,0.306,240,0.306,90,0.5,120,51,450,OK,Fill1 dispenser #1,AJX75334501,3L1X9934-1,10.6,13.6,4.0,13.5,12.92,3.8,12.82,838.4,458.3,157.0,430.8,430.5,431.1,244.4,244.4,244.4,289,50,0.0,123.4,50.0,92.2,289,50,145.0,67.1,1,249,1,Fill2 dispenser #1,AJX75334501,3L1X9934-1,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,19.2,1,249,1,Normal
Dam dispenser #1,AJX75334501,4E1XA548-2,240.0,2.5,-90,85,1030,-90,16,14.9,8.4,14.7,1.63,0.92,1.61,551.7,465.3,162.6,377.6,377.1,378.0,274.51,274.51,274.51,257,66,0.0,127.5,66.0,124.0,257,66.0,130.85,505.0,300.0,265.02,72.2,5,70,1,5800,5800,5800,5800,5800,5800,5600,5800,5300,5300,5300,5300,5300,5300,5300,5300,5800,5800,5800,5800,5800,5800,5800,5800,-0.015,-0.036,-0.026,AJX75334501,4E1XA548-2,0.31,240,0.49,1,0.5,120,51,361,OK,Fill1 dispenser #1,AJX75334501,4E1XA548-2,10.6,14.7,3.9,14.8,13.96,3.7,14.06,838.4,458.7,157.0,430.0,429.8,430.3,244.52,244.52,244.52,289,50,0.0,123.4,50.0,92.2,289,50,128.0,58.6,5,70,1,Fill2 dispenser #1,AJX75334501,4E1XA548-2,240,33,45,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,114.612,21.2,5,70,1,AbNormal
Dam dispenser #1,AJX75334502,4A1XE720-2,240.0,2.5,-90,70,1030,-90,16,13.2,8.1,13.2,0.92,0.56,0.92,548.9,462.2,159.8,377.6,377.1,377.6,281.517,281.517,281.517,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.02,55.0,2,104,1,6500,6500,6500,6500,6500,6500,6500,6500,5500,5500,5500,5500,5500,5500,5500,5500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334502,4A1XE720-2,0.299,240,0.49,1,0.501,120,54,361,OK,Fill1 dispenser #1,AJX75334502,4A1XE720-2,10.6,12.8,3.6,12.9,12.16,3.42,12.25,838.4,458.4,157.0,430.8,430.5,431.1,244.618,244.618,244.618,289,50,0.0,123.4,50.0,92.2,289,50,128.0,51.5,2,104,1,Fill2 dispenser #1,AJX75334502,4A1XE720-2,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,19.9,2,104,1,AbNormal
Dam dispenser #1,AJX75334501,4A1XB973-1,240.0,2.5,-90,70,1030,-90,16,13.2,7.5,13.2,0.92,0.52,0.92,550.4,463.7,161.3,377.6,377.1,377.6,281.095,281.095,281.095,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.02,54.2,7,137,1,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,5500,6500,5500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334501,4A1XB973-1,0.304,241,0.49,1,0.499,121,49,363,NG,Fill1 dispenser #1,AJX75334501,4A1XB973-1,10.6,12.9,3.6,12.9,12.25,3.42,12.25,837.9,457.9,156.5,430.8,430.5,431.1,244.375,244.375,244.375,289,50,0.0,123.4,50.0,92.2,289,50,128.0,54.0,7,137,1,Fill2 dispenser #1,AJX75334501,4A1XB973-1,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,19.9,7,137,1,Normal
Dam dispenser #1,AJX75334501,3H1X7984-2,240.0,2.5,-90,70,1030,-90,10,9.7,4.9,9.7,0.67,0.34,0.67,463.0,160.0,377.5,377.0,377.5,284.8,284.8,284.8,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,300.0,265.0,93.2,5.0,228,1,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3H1X7984-2,0.299,240,0.3,120,0.5,120,54,480,OK,Fill1 dispenser #1,AJX75334501,3H1X7984-2,10.6,13.5,3.7,13.5,12.82,3.51,12.82,459.5,157.0,430.2,430.5,430.5,244.4,244.4,244.4,289.0,50,0,123.4,50.0,92.2,289.0,50,85,90.1,5.0,228,1,7,Fill2 dispenser #1,AJX75334501,3H1X7984-2,240,32,50,33,1020,33,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,19.1,5.0,228,1,0,AbNormal
Dam dispenser #2,AJX75334501,3L1XB019-1,1000.0,12.5,90,70,280,90,16,13.2,6.6,13.1,1.45,0.72,1.44,164.2,467.1,553.6,1271.8,1270.7,1271.8,282.15,282.15,282.15,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.0,57.1,10,82,1,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334501,3L1XB019-1,0.309,241,0.31,1,0.498,121,56,363,OK,Fill1 dispenser #2,AJX75334501,3L1XB019-1,10.6,13.5,3.9,13.5,12.82,3.7,12.82,837.7,458.8,157.0,1323.5,1322.5,1323.1,244.3,244.3,244.3,289,50,0.0,123.4,50.0,92.2,289,50,145.0,56.4,10,82,1,Fill2 dispenser #2,AJX75334501,3L1XB019-1,240,33,50,33,1020,33,305.0,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270,50,-10,119,50.0,91.8,270,50,85.0,20.1,10,82,1,Normal
Dam dispenser #2,AJX75334501,3K1XC268-3,1000.0,12.5,90,70,280,90,10,21.3,5.4,21.3,1.49,0.37,1.49,162.4,465.5,552.0,1271.8,1270.7,1271.8,282.15,282.15,282.15,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.0,67.4,10,48,1,4000,4000,4000,4000,4000,4000,4000,4000,8000,8000,8000,8000,8000,8000,8000,8000,4000,4000,4000,4000,4000,4000,4000,4000,0.0,0.0,0.0,AJX75334501,3K1XC268-3,0.31,241,0.312,90,0.497,121,49,452,NG,Fill1 dispenser #2,AJX75334501,3K1XC268-3,10.6,13.5,3.6,13.5,12.82,3.42,12.82,837.7,458.8,157.0,1323.5,1322.5,1323.1,244.3,244.3,244.3,289,50,0.0,123.4,50.0,92.2,289,50,145.0,67.9,10,48,1,Fill2 dispenser #2,AJX75334501,3K1XC268-3,240,33,50,33,1020,33,305.0,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270,50,-10,119,50.0,91.8,270,50,85.0,20.0,10,48,1,Normal
Dam dispenser #1,AJX75334501,3M1XG843-1,240.0,2.5,-90,70,1030,-90,16,13.2,6.6,13.2,0.92,0.46,0.92,550.4,463.7,161.3,377.6,377.1,377.6,282.5,282.5,282.5,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.02,53.4,8,104,1,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334501,3M1XG843-1,0.3,241,0.49,1,0.498,121,49,363,NG,Fill1 dispenser #1,AJX75334501,3M1XG843-1,10.6,12.9,3.7,12.9,12.25,3.51,12.25,838.4,458.4,157.0,430.8,430.5,431.1,244.4,244.4,244.4,289,50,0.0,123.4,50.0,92.2,289,50,128.0,53.5,8,104,1,Fill2 dispenser #1,AJX75334501,3M1XG843-1,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,19.7,8,104,1,Normal
Dam dispenser #2,AJX75334501,3J1XF767-1,1000.0,12.5,90,70,280,90,10,17.0,4.9,17.0,1.19,0.34,1.19,465.3,551.3,1271.3,1270.7,1271.3,282.15,282.15,282.15,257.0,66,0,127.5,66.0,130.85,257.0,66,130.85,505.0,300.0,265.0,60.3,14.0,414,1,5000,5000,5000,5000,5000,5000,5000,5000,9000,9000,9000,9000,9000,9000,9000,9000,5000,5000,5000,5000,5000,5000,5000,5000,0,0.0,0.0,7.0,AJX75334501,3J1XF767-1,0.299,241,0.299,121,0.5,121,55,483,OK,Fill1 dispenser #2,AJX75334501,3J1XF767-1,10.6,13.5,3.6,13.5,12.82,3.42,12.82,458.8,157.0,1323.2,1322.5,1322.8,244.3,244.3,244.3,289.0,50,0,123.4,50.0,92.2,289.0,50,145,57.9,14.0,414,1,7,Fill2 dispenser #2,AJX75334501,3J1XF767-1,240,33,50,33,1020,33,499.8,694.0,1324.2,1324.2,1324.2,243.5,243.5,243.5,270.0,50,-10,119,50,91.8,270.0,50,85,19.8,14.0,414,1,0,AbNormal
Dam dispenser #1,AJX75334501,3L1XB244-1,240.0,2.5,-90,70,1030,-90,16,13.2,6.6,13.2,1.45,0.72,1.45,551.5,465.0,162.3,377.6,377.1,377.6,282.361,282.361,282.361,257,66,0.0,127.5,66.0,130.85,257,66.0,130.85,505.0,300.0,265.0,53.7,2,335,1,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0,0.0,0.0,AJX75334501,3L1XB244-1,0.311,241,0.311,1,0.497,121,56,363,OK,Fill1 dispenser #1,AJX75334501,3L1XB244-1,10.6,13.5,4.1,13.5,12.82,3.89,12.82,838.4,458.3,157.0,430.8,430.5,431.1,244.4,244.4,244.4,289,50,0.0,123.4,50.0,92.2,289,50,145.0,53.5,2,335,1,Fill2 dispenser #1,AJX75334501,3L1XB244-1,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,20.5,2,335,1,Normal
Dam dispenser #1,AJX75334501,4C1X2339-1,240.0,2.5,-90,100,1030,-90,16,14.7,8.4,14.7,1.02,0.58,1.02,550.6,463.9,161.5,377.6,377.1,378.0,274.51,274.51,274.51,257,66,0.0,127.5,66.0,124.0,257,66.0,130.85,505.0,300.0,265.02,70.9,4,53,1,5800,5800,5800,5800,5800,5800,5800,5800,5300,5300,5300,5300,5300,5300,5300,5300,5800,5800,5800,5800,5800,5800,5800,5800,0.0,0.0,0.0,AJX75334501,4C1X2339-1,0.304,241,0.492,1,0.5,121,51,363,OK,Fill1 dispenser #1,AJX75334501,4C1X2339-1,10.6,13.4,3.6,13.5,12.73,3.42,12.82,838.4,458.4,157.0,430.8,430.5,431.1,244.49,244.49,244.49,289,50,0.0,123.4,50.0,92.2,289,50,128.0,57.3,4,53,1,Fill2 dispenser #1,AJX75334501,4C1X2339-1,240,33,50,33,1020,33,835.5,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270,50,-10,119,50.0,91.8,270,50,85.0,19.9,4,53,1,Normal
Dam dispenser #1,AJX75334501,3G1X8296-1,240.0,2.5,-90,70,1030,-90,10,9.6,3.9,9.7,0.67,0.27,0.67,463.0,160.5,377.5,377.0,377.5,284.8,284.8,284.8,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,303.5,265.0,92.2,8.0,347,1,9000,9000,9000,9000,9000,9000,9000,9000,12000,12000,12000,12000,12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3G1X8296-1,0.313,300,0.498,60,0.501,120,48,480,NG,Fill1 dispenser #1,AJX75334501,3G1X8296-1,10.9,13.4,4.9,13.5,12.73,4.65,12.82,460.0,157.5,430.2,430.5,430.5,244.4,244.4,244.4,289.0,50,0,123.4,50.0,92.2,289.0,50,85,91.3,8.0,347,1,7,Fill2 dispenser #1,AJX75334501,3G1X8296-1,240,32,50,32,1020,32,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,19.1,8.0,347,1,0,Normal
Dam dispenser #1,AJX75334501,3H1XE851-1,240.0,2.5,-90,70,1030,-90,10,9.7,4.9,9.7,0.67,0.34,0.67,463.0,160.0,377.5,377.0,377.5,284.6,284.6,284.6,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,300.0,265.0,88.3,7.0,156,1,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3H1XE851-1,0.309,240,0.309,120,0.499,120,49,480,NG,Fill1 dispenser #1,AJX75334501,3H1XE851-1,10.6,13.4,3.7,13.3,12.73,3.51,12.63,458.5,157.0,430.5,431.1,430.8,244.2,244.2,244.2,289.0,50,0,123.4,50.0,92.2,289.0,50,85,89.9,7.0,156,1,7,Fill2 dispenser #1,AJX75334501,3H1XE851-1,240,33,50,33,1020,33,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,19.5,7.0,156,1,0,Normal
Dam dispenser #1,AJX75334501,3F1X9644-1,240.0,2.5,-90,70,1030,-90,10,9.6,3.9,9.7,0.67,0.27,0.67,463.0,160.5,377.5,377.0,377.5,284.8,284.8,284.8,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,303.5,265.0,92.2,2.0,150,1,9000,9000,9000,9000,9000,9000,9000,9000,12000,12000,12000,12000,12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3F1X9644-1,0.31,300,0.31,60,0.5,150,50,510,OK,Fill1 dispenser #1,AJX75334501,3F1X9644-1,10.9,13.3,5.0,13.3,12.63,4.75,12.63,460.0,157.5,430.2,430.5,430.5,244.3,244.3,244.3,289.0,50,0,123.4,50.0,92.2,289.0,50,85,91.0,2.0,150,1,7,Fill2 dispenser #1,AJX75334501,3F1X9644-1,240,32,51,32,1020,32,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,18.4,2.0,150,1,0,AbNormal
Dam dispenser #1,AJX75334501,3F1XA351-1,240.0,2.5,-90,70,1030,-90,10,9.6,3.9,9.6,0.67,0.27,0.67,463.0,160.5,377.5,377.0,377.5,284.8,284.8,284.8,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,303.5,265.0,92.2,1.0,7,1,9000,9000,9000,9000,9000,9000,9000,9000,12000,12000,12000,12000,12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3F1XA351-1,0.318,300,0.319,60,0.501,150,56,510,OK,Fill1 dispenser #1,AJX75334501,3F1XA351-1,10.9,13.3,5.0,13.2,12.63,4.75,12.54,460.0,157.5,430.2,430.5,430.5,244.3,244.3,244.3,289.0,50,0,123.4,50.0,92.2,289.0,50,85,91.1,1.0,7,1,7,Fill2 dispenser #1,AJX75334501,3F1XA351-1,240,32,51,32,1020,32,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,18.7,1.0,7,1,0,AbNormal
Dam dispenser #1,AJX75334501,3J1XC129-2,240.0,2.5,-90,70,1030,-90,10,17.0,4.9,17.0,1.19,0.34,1.19,463.5,160.5,377.3,377.3,377.3,282.15,282.15,282.15,257.0,66,0,127.5,66.0,130.85,257.0,66,130.85,505.0,300.0,265.0,59.1,8.0,60,1,5000,5000,5000,5000,5000,5000,5000,5000,9000,9000,9000,9000,9000,9000,9000,9000,5000,5000,5000,5000,5000,5000,5000,5000,0,0.0,0.0,7.0,AJX75334501,3J1XC129-2,0.311,241,0.499,121,0.498,121,54,483,OK,Fill1 dispenser #1,AJX75334501,3J1XC129-2,10.6,13.4,3.7,13.5,12.73,3.51,12.82,458.5,157.0,430.5,431.1,430.8,244.4,244.4,244.4,289.0,50,0,123.4,50.0,92.2,289.0,50,145,56.5,8.0,60,1,7,Fill2 dispenser #1,AJX75334501,3J1XC129-2,240,33,50,33,1020,33,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,19.4,8.0,60,1,0,AbNormal
Dam dispenser #1,AJX75334501,3H1XE687-1,240.0,2.5,-90,70,1030,-90,10,9.7,4.9,9.7,0.67,0.34,0.67,463.0,160.0,377.5,377.0,377.5,284.6,284.6,284.6,257.0,66,0,127.5,66.0,133.5,257.0,66,133.5,505.0,300.0,265.0,88.3,1.0,270,1,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,0,0.0,0.0,7.0,AJX75334501,3H1XE687-1,0.306,240,0.501,120,0.5,120,49,480,NG,Fill1 dispenser #1,AJX75334501,3H1XE687-1,10.6,13.3,3.6,13.4,12.63,3.42,12.73,458.5,157.0,430.5,431.1,430.8,244.2,244.2,244.2,289.0,50,0,123.4,50.0,92.2,289.0,50,85,89.7,1.0,270,1,7,Fill2 dispenser #1,AJX75334501,3H1XE687-1,240,33,50,33,1020,33,458.0,156.0,428.0,427.9,428.0,243.7,243.7,243.7,270.0,50,-10,119,50,91.8,270.0,50,85,19.5,1.0,270,1,0,AbNormal
